Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|A0A075B6J9|LV218_HUMAN	A0A075B6J9	LV218_HUMAN	IGLV2-18	118	false	false	Homo sapiens	Immunoglobulin lambda variable 2-18	1:Experimental evidence at protein level	11.02	0.8477	0.9861	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P02776|PLF4_HUMAN	P02776	PLF4_HUMAN	PF4	101	false	false	Homo sapiens	Platelet factor 4	1:Experimental evidence at protein level	19.80	0.8390	0.9576	0.00507614213198	2	1	2	2	1	2	     0	     0	     0	2C(57.0214)		
sp|P01721|LV657_HUMAN	P01721	LV657_HUMAN	IGLV6-57	117	false	false	Homo sapiens	Immunoglobulin lambda variable 6-57	1:Experimental evidence at protein level	17.09	0.8262	0.9838	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P15814|IGLL1_HUMAN	P15814	IGLL1_HUMAN	IGLL1	213	false	false	Homo sapiens	Immunoglobulin lambda-like polypeptide 1	1:Experimental evidence at protein level	7.04	0.8181	0.9625	0.00507614213198	1	1	1	2	2	2	     0	     0	     0			
sp|P06310|KV230_HUMAN	P06310	KV230_HUMAN	IGKV2-30	120	false	false	Homo sapiens	Immunoglobulin kappa variable 2-30	1:Experimental evidence at protein level	16.67	0.7961	0.9803	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|A0A0C4DH35|HV335_HUMAN	A0A0C4DH35	HV335_HUMAN	IGHV3-35	117	false	false	Homo sapiens	Probable non-functional immunoglobulin heavy variable 3-35	1:Experimental evidence at protein level	9.40	0.7833	0.9787	0.00000000000000	1	1	1	1	1	1	     0	     0	     0	9C(57.0214)		
sp|P16070|CD44_HUMAN	P16070	CD44_HUMAN	CD44	742	false	false	Homo sapiens	CD44 antigen	1:Experimental evidence at protein level	1.62	0.7564	0.9753	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01743|HV146_HUMAN	P01743	HV146_HUMAN	IGHV1-46	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-46	1:Experimental evidence at protein level	22.22	0.7535	0.9750	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|A0A0B4J1V6|HV373_HUMAN	A0A0B4J1V6	HV373_HUMAN	IGHV3-73	119	false	false	Homo sapiens	Immunoglobulin heavy variable 3-73	1:Experimental evidence at protein level	15.13	0.7498	0.9745	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|Q15582|BGH3_HUMAN	Q15582	BGH3_HUMAN	TGFBI	683	false	false	Homo sapiens	Transforming growth factor-beta-induced protein ig-h3	1:Experimental evidence at protein level	3.66	0.7451	0.9451	0.00925925925926	2	2	2	2	2	2	     0	     0	     0			
sp|O00391|QSOX1_HUMAN	O00391	QSOX1_HUMAN	QSOX1	747	false	false	Homo sapiens	Sulfhydryl oxidase 1	1:Experimental evidence at protein level	3.61	0.7403	0.9396	0.00925925925926	2	2	2	2	2	2	     0	     0	     0			
sp|Q13332|PTPRS_HUMAN	Q13332	PTPRS_HUMAN	PTPRS	1948	false	false	Homo sapiens	Receptor-type tyrosine-protein phosphatase S	1:Experimental evidence at protein level	1.18	0.7325	0.9721	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P17936|IBP3_HUMAN	P17936	IBP3_HUMAN	IGFBP3	291	false	false	Homo sapiens	Insulin-like growth factor-binding protein 3	1:Experimental evidence at protein level	6.53	0.7194	0.9345	0.00925925925926	2	2	2	2	2	2	     0	     0	     0			
sp|A0A075B6Q5|HV364_HUMAN	A0A075B6Q5	HV364_HUMAN	IGHV3-64	118	false	false	Homo sapiens	Immunoglobulin heavy variable 3-64	1:Experimental evidence at protein level	9.32	0.7086	0.9687	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01701|LV151_HUMAN	P01701	LV151_HUMAN	IGLV1-51	117	false	false	Homo sapiens	Immunoglobulin lambda variable 1-51	1:Experimental evidence at protein level	6.84	0.6820	0.9647	0.00507614213198	1	1	1	1	1	1	     0	     0	     0			
sp|Q6ZN30|BNC2_HUMAN	Q6ZN30	BNC2_HUMAN	BNC2	1099	false	false	Homo sapiens	Zinc finger protein basonuclin-2	1:Experimental evidence at protein level	1.00	0.6725	0.9632	0.00507614213198	1	1	1	1	1	1	     0	     0	     0			
sp|P01602|KV105_HUMAN	P01602	KV105_HUMAN	IGKV1-5	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1-5	1:Experimental evidence at protein level	9.40	0.6451	0.9586	0.00507614213198	1	1	1	1	1	1	     0	     0	     0			
sp|P01709|LV208_HUMAN	P01709	LV208_HUMAN	IGLV2-8	118	false	false	Homo sapiens	Immunoglobulin lambda variable 2-8	1:Experimental evidence at protein level	13.56	0.6279	0.9288	0.00925925925926	2	1	2	2	1	2	     0	     0	     0			
sp|A0A075B6S9|KV137_HUMAN	A0A075B6S9	KV137_HUMAN	IGKV1-37	117	false	false	Homo sapiens	Probable non-functional immunoglobulin kappa variable 1-37	1:Experimental evidence at protein level	13.68	0.6150	0.9531	0.00925925925926	1	0	1	1	0	1	     0	     0	     0			sp|P0DSN7|KVD37_HUMAN
sp|P14151|LYAM1_HUMAN	P14151	LYAM1_HUMAN	SELL	372	false	false	Homo sapiens	L-selectin	1:Experimental evidence at protein level	2.15	0.6120	0.9526	0.00925925925926	1	1	1	1	1	1	     0	     0	     0			
sp|P04180|LCAT_HUMAN	P04180	LCAT_HUMAN	LCAT	440	false	false	Homo sapiens	Phosphatidylcholine-sterol acyltransferase	1:Experimental evidence at protein level	2.73	0.6060	0.9514	0.00925925925926	1	1	1	1	1	1	     0	     0	     0			
sp|P61626|LYSC_HUMAN	P61626	LYSC_HUMAN	LYZ	148	false	false	Homo sapiens	Lysozyme C	1:Experimental evidence at protein level	8.11	0.5938	0.9490	0.00925925925926	1	1	1	1	1	1	     0	     0	     0			
sp|P01703|LV140_HUMAN	P01703	LV140_HUMAN	IGLV1-40	118	false	false	Homo sapiens	Immunoglobulin lambda variable 1-40	1:Experimental evidence at protein level	13.56	0.5922	0.9487	0.00925925925926	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0A0MT36|KVD21_HUMAN	A0A0A0MT36	KVD21_HUMAN	IGKV6D-21	114	false	false	Homo sapiens	Immunoglobulin kappa variable 6D-21	3:Protein inferred from homology	10.53	0.5731	0.9447	0.00925925925926	1	0	1	1	0	1	     0	     0	     0			sp|A0A0C4DH26|KVD41_HUMAN
sp|A0A075B6I1|LV460_HUMAN	A0A075B6I1	LV460_HUMAN	IGLV4-60	120	false	false	Homo sapiens	Immunoglobulin lambda variable 4-60	1:Experimental evidence at protein level	8.33	0.5289	0.9346	0.00925925925926	1	1	1	1	1	1	     0	     0	     0			
sp|P15144|AMPN_HUMAN	P15144	AMPN_HUMAN	ANPEP	967	false	false	Homo sapiens	Aminopeptidase N	1:Experimental evidence at protein level	2.38	0.5027	0.9279	0.00925925925926	1	1	1	1	1	1	     0	     0	     0			
sp|P22891|PROZ_HUMAN	P22891	PROZ_HUMAN	PROZ	400	false	false	Homo sapiens	Vitamin K-dependent protein Z	1:Experimental evidence at protein level	4.50	0.4929	0.9252	0.00925925925926	2	2	2	2	2	2	     0	     0	     0			
sp|P35443|TSP4_HUMAN	P35443	TSP4_HUMAN	THBS4	961	false	false	Homo sapiens	Thrombospondin-4	1:Experimental evidence at protein level	1.04	0.4831	0.9225	0.00925925925926	1	0	1	1	0	1	     0	     0	     0			sp|P49747|COMP_HUMAN
