Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|O76009|KT33A_HUMAN	O76009	KT33A_HUMAN	KRT33A	404	false	false	Homo sapiens	Keratin, type I cuticular Ha3-I	2:Experimental evidence at transcript level	37.13	0.9745	0.9823	0.00000000000000	13	1	1	15	1	1	     0	     0	     0			
sp|A0A075B6P5|KV228_HUMAN	A0A075B6P5	KV228_HUMAN	IGKV2-28	120	false	false	Homo sapiens	Immunoglobulin kappa variable 2-28	3:Protein inferred from homology	16.67	0.9737	0.9988	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			sp|A0A087WW87|KV240_HUMAN, sp|P01614|KVD40_HUMAN, sp|P01615|KVD28_HUMAN
sp|Q15848|ADIPO_HUMAN	Q15848	ADIPO_HUMAN	ADIPOQ	244	false	false	Homo sapiens	Adiponectin	1:Experimental evidence at protein level	12.30	0.9710	0.9869	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|A0A075B6H7|KV37_HUMAN	A0A075B6H7	KV37_HUMAN	IGKV3-7	116	false	false	Homo sapiens	Probable non-functional immunoglobulin kappa variable 3-7	1:Experimental evidence at protein level	23.28	0.9668	0.9862	0.00000000000000	2	1	2	2	1	2	     0	     0	     0	4M(15.9949)		
sp|P12259|FA5_HUMAN	P12259	FA5_HUMAN	F5	2224	false	false	Homo sapiens	Coagulation factor V	1:Experimental evidence at protein level	1.80	0.9652	0.9643	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|A0A0B4J1U7|HV601_HUMAN	A0A0B4J1U7	HV601_HUMAN	IGHV6-1	121	false	false	Homo sapiens	Immunoglobulin heavy variable 6-1	1:Experimental evidence at protein level	13.22	0.9636	0.9609	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	335	false	false	Homo sapiens	Glyceraldehyde-3-phosphate dehydrogenase	1:Experimental evidence at protein level	7.16	0.9631	0.9977	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P04792|HSPB1_HUMAN	P04792	HSPB1_HUMAN	HSPB1	205	false	false	Homo sapiens	Heat shock protein beta-1	1:Experimental evidence at protein level	12.68	0.9614	0.9827	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q6EMK4|VASN_HUMAN	Q6EMK4	VASN_HUMAN	VASN	673	false	false	Homo sapiens	Vasorin	1:Experimental evidence at protein level	4.16	0.9612	0.9871	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|A0M8Q6|IGLC7_HUMAN	A0M8Q6	IGLC7_HUMAN	IGLC7	106	false	false	Homo sapiens	Immunoglobulin lambda constant 7	1:Experimental evidence at protein level	60.38	0.9604	0.9660	0.00000000000000	4	2	2	5	2	2	     0	     0	     0	5C(57.0214)		
sp|Q9UGM5|FETUB_HUMAN	Q9UGM5	FETUB_HUMAN	FETUB	382	false	false	Homo sapiens	Fetuin-B	1:Experimental evidence at protein level	4.19	0.9546	0.9573	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|A0A0B4J1Y8|LV949_HUMAN	A0A0B4J1Y8	LV949_HUMAN	IGLV9-49	123	false	false	Homo sapiens	Immunoglobulin lambda variable 9-49	1:Experimental evidence at protein level	16.26	0.9507	0.9628	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P06702|S10A9_HUMAN	P06702	S10A9_HUMAN	S100A9	114	false	false	Homo sapiens	Protein S100-A9	1:Experimental evidence at protein level	24.56	0.9473	0.9306	0.00390625000000	2	2	2	2	2	2	     0	     0	     0			
sp|A0A0C4DH33|HV124_HUMAN	A0A0C4DH33	HV124_HUMAN	IGHV1-24	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-24	1:Experimental evidence at protein level	17.09	0.9415	0.9963	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P78385|KRT83_HUMAN	P78385	KRT83_HUMAN	KRT83	493	false	false	Homo sapiens	Keratin, type II cuticular Hb3	1:Experimental evidence at protein level	35.70	0.9347	0.9542	0.00000000000000	20	1	1	22	1	1	     0	     0	     0			
sp|P48740|MASP1_HUMAN	P48740	MASP1_HUMAN	MASP1	699	false	false	Homo sapiens	Mannan-binding lectin serine protease 1	1:Experimental evidence at protein level	5.44	0.9320	0.9741	0.00000000000000	3	2	2	3	2	2	     0	     0	     0			
sp|A0A0C4DH25|KVD20_HUMAN	A0A0C4DH25	KVD20_HUMAN	IGKV3D-20	116	false	false	Homo sapiens	Immunoglobulin kappa variable 3D-20	1:Experimental evidence at protein level	27.59	0.9307	0.9850	0.00000000000000	3	1	1	4	1	1	     0	     0	     0			
sp|P03951|FA11_HUMAN	P03951	FA11_HUMAN	F11	625	false	false	Homo sapiens	Coagulation factor XI	1:Experimental evidence at protein level	3.36	0.9233	0.9660	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
contam_sp|O77727|K1C15_SHEEP	O77727	K1C15_SHEEP	KRT15	453	false	true	Ovis aries	Keratin, type I cytoskeletal 15	2:Experimental evidence at transcript level	18.54	0.9124	0.9699	0.00000000000000	9	1	2	10	1	2	     0	     0	     0			
sp|A0A0C4DH29|HV103_HUMAN	A0A0C4DH29	HV103_HUMAN	IGHV1-3	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-3	1:Experimental evidence at protein level	22.22	0.9061	0.9938	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|P63104|1433Z_HUMAN	P63104	1433Z_HUMAN	YWHAZ	245	false	false	Homo sapiens	14-3-3 protein zeta/delta	1:Experimental evidence at protein level	17.96	0.9049	0.9790	0.00000000000000	4	1	4	4	1	4	     0	     0	     0			
sp|P06310|KV230_HUMAN	P06310	KV230_HUMAN	IGKV2-30	120	false	false	Homo sapiens	Immunoglobulin kappa variable 2-30	1:Experimental evidence at protein level	16.67	0.8973	0.9772	0.00000000000000	2	1	1	3	1	1	     0	     0	     0			
sp|P01782|HV309_HUMAN	P01782	HV309_HUMAN	IGHV3-9	118	false	false	Homo sapiens	Immunoglobulin heavy variable 3-9	1:Experimental evidence at protein level	18.64	0.8957	0.9768	0.00000000000000	2	0	1	3	0	1	     0	     0	     0	9C(57.0214)		sp|P0DP04|HV43D_HUMAN
sp|P01602|KV105_HUMAN	P01602	KV105_HUMAN	IGKV1-5	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1-5	1:Experimental evidence at protein level	9.40	0.8878	0.9925	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01701|LV151_HUMAN	P01701	LV151_HUMAN	IGLV1-51	117	false	false	Homo sapiens	Immunoglobulin lambda variable 1-51	1:Experimental evidence at protein level	13.68	0.8776	0.9414	0.00390625000000	2	2	2	2	2	2	     0	     0	     0			
sp|P55058|PLTP_HUMAN	P55058	PLTP_HUMAN	PLTP	493	false	false	Homo sapiens	Phospholipid transfer protein	1:Experimental evidence at protein level	3.04	0.8771	0.9917	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A075B6H9|LV469_HUMAN	A0A075B6H9	LV469_HUMAN	IGLV4-69	119	false	false	Homo sapiens	Immunoglobulin lambda variable 4-69	1:Experimental evidence at protein level	8.40	0.8667	0.9909	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q8TF66|LRC15_HUMAN	Q8TF66	LRC15_HUMAN	LRRC15	581	false	false	Homo sapiens	Leucine-rich repeat-containing protein 15	1:Experimental evidence at protein level	3.61	0.8614	0.8946	0.00743494423792	2	2	2	2	2	2	     0	     0	     0			
sp|P62258|1433E_HUMAN	P62258	1433E_HUMAN	YWHAE	255	false	false	Homo sapiens	14-3-3 protein epsilon	1:Experimental evidence at protein level	17.25	0.8594	0.9677	0.00000000000000	4	1	1	4	1	1	     0	     0	     0			
sp|P19013|K2C4_HUMAN	P19013	K2C4_HUMAN	KRT4	520	false	false	Homo sapiens	Keratin, type II cytoskeletal 4	1:Experimental evidence at protein level	6.92	0.8589	0.9676	0.00000000000000	4	1	1	4	1	1	     0	     0	     0			
sp|Q6UXB8|PI16_HUMAN	Q6UXB8	PI16_HUMAN	PI16	463	false	false	Homo sapiens	Peptidase inhibitor 16	1:Experimental evidence at protein level	4.32	0.8588	0.9202	0.00390625000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q9NSB4|KRT82_HUMAN	Q9NSB4	KRT82_HUMAN	KRT82	513	false	false	Homo sapiens	Keratin, type II cuticular Hb2	1:Experimental evidence at protein level	9.16	0.8565	0.9669	0.00000000000000	4	1	1	4	1	1	     0	     0	     0			
sp|O76014|KRT37_HUMAN	O76014	KRT37_HUMAN	KRT37	449	false	false	Homo sapiens	Keratin, type I cuticular Ha7	1:Experimental evidence at protein level	5.57	0.8479	0.9107	0.00390625000000	3	0	2	3	0	2	     0	     0	     0			sp|O76015|KRT38_HUMAN
sp|P0DTE1|HV383_HUMAN	P0DTE1	HV383_HUMAN	IGHV3-38-3	115	false	false	Homo sapiens	Probable non-functional immunoglobulin heavy variable 3-38-3	1:Experimental evidence at protein level	9.57	0.8089	0.9860	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P20774|MIME_HUMAN	P20774	MIME_HUMAN	OGN	298	false	false	Homo sapiens	Mimecan	1:Experimental evidence at protein level	6.38	0.8004	0.9853	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P31947|1433S_HUMAN	P31947	1433S_HUMAN	SFN	248	false	false	Homo sapiens	14-3-3 protein sigma	1:Experimental evidence at protein level	18.95	0.7925	0.9034	0.00390625000000	5	2	2	5	2	2	     0	     0	     0			
sp|Q9UHG3|PCYOX_HUMAN	Q9UHG3	PCYOX_HUMAN	PCYOX1	505	false	false	Homo sapiens	Prenylcysteine oxidase 1	1:Experimental evidence at protein level	4.16	0.7807	0.8718	0.00743494423792	2	2	2	2	2	2	     0	     0	     0			
sp|P04430|KV116_HUMAN	P04430	KV116_HUMAN	IGKV1-16	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1-16	1:Experimental evidence at protein level	13.68	0.7803	0.9834	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P16070|CD44_HUMAN	P16070	CD44_HUMAN	CD44	742	false	false	Homo sapiens	CD44 antigen	1:Experimental evidence at protein level	1.62	0.7619	0.9816	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01833|PIGR_HUMAN	P01833	PIGR_HUMAN	PIGR	764	false	false	Homo sapiens	Polymeric immunoglobulin receptor	1:Experimental evidence at protein level	2.49	0.7559	0.9810	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q15485|FCN2_HUMAN	Q15485	FCN2_HUMAN	FCN2	313	false	false	Homo sapiens	Ficolin-2	1:Experimental evidence at protein level	5.75	0.7554	0.8514	0.00743494423792	2	2	2	2	2	2	     0	     0	     0			
sp|A0A0C4DH34|HV428_HUMAN	A0A0C4DH34	HV428_HUMAN	IGHV4-28	117	false	false	Homo sapiens	Immunoglobulin heavy variable 4-28	1:Experimental evidence at protein level	7.69	0.7039	0.9754	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A075B6J9|LV218_HUMAN	A0A075B6J9	LV218_HUMAN	IGLV2-18	118	false	false	Homo sapiens	Immunoglobulin lambda variable 2-18	1:Experimental evidence at protein level	11.02	0.7017	0.9752	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01703|LV140_HUMAN	P01703	LV140_HUMAN	IGLV1-40	118	false	false	Homo sapiens	Immunoglobulin lambda variable 1-40	1:Experimental evidence at protein level	13.56	0.6997	0.9749	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0B4J1U3|LV136_HUMAN	A0A0B4J1U3	LV136_HUMAN	IGLV1-36	117	false	false	Homo sapiens	Immunoglobulin lambda variable 1-36	1:Experimental evidence at protein level	13.68	0.6878	0.9735	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
contam_sp|P02539|K2M1_SHEEP	P02539	K2M1_SHEEP		109	false	true	Ovis aries	Keratin, type II microfibrillar (Fragment)	1:Experimental evidence at protein level	33.94	0.6644	0.9706	0.00000000000000	3	1	1	3	1	1	     0	     0	     0	5C(57.0214), 6C(57.0214), N-term(42.0106)		
sp|P61626|LYSC_HUMAN	P61626	LYSC_HUMAN	LYZ	148	false	false	Homo sapiens	Lysozyme C	1:Experimental evidence at protein level	8.11	0.6612	0.9702	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P05109|S10A8_HUMAN	P05109	S10A8_HUMAN	S100A8	93	false	false	Homo sapiens	Protein S100-A8	1:Experimental evidence at protein level	11.83	0.6505	0.9688	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01597|KV139_HUMAN	P01597	KV139_HUMAN	IGKV1-39	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1-39	1:Experimental evidence at protein level	29.06	0.6396	0.8969	0.00743494423792	2	0	1	3	0	1	     0	     0	     0			sp|P04432|KVD39_HUMAN
sp|P07339|CATD_HUMAN	P07339	CATD_HUMAN	CTSD	412	false	false	Homo sapiens	Cathepsin D	1:Experimental evidence at protein level	4.13	0.6350	0.9667	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P00746|CFAD_HUMAN	P00746	CFAD_HUMAN	CFD	253	false	false	Homo sapiens	Complement factor D	1:Experimental evidence at protein level	5.93	0.6298	0.9660	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O60814|H2B1K_HUMAN	O60814	H2B1K_HUMAN	H2BC12	126	false	false	Homo sapiens	Histone H2B type 1-K	1:Experimental evidence at protein level	11.90	0.6124	0.9635	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|P06899|H2B1J_HUMAN, sp|P23527|H2B1O_HUMAN, sp|P33778|H2B1B_HUMAN, sp|P57053|H2BFS_HUMAN, sp|P58876|H2B1D_HUMAN, sp|P62807|H2B1C_HUMAN, sp|Q16778|H2B2E_HUMAN, sp|Q5QNW6|H2B2F_HUMAN, sp|Q8N257|H2B3B_HUMAN, sp|Q93079|H2B1H_HUMAN, sp|Q99877|H2B1N_HUMAN, sp|Q99879|H2B1M_HUMAN, sp|Q99880|H2B1L_HUMAN
sp|A0A0C4DH35|HV335_HUMAN	A0A0C4DH35	HV335_HUMAN	IGHV3-35	117	false	false	Homo sapiens	Probable non-functional immunoglobulin heavy variable 3-35	1:Experimental evidence at protein level	9.40	0.5964	0.9610	0.00000000000000	1	1	1	1	1	1	     0	     0	     0	9C(57.0214)		
sp|P20042|IF2B_HUMAN	P20042	IF2B_HUMAN	EIF2S2	333	false	false	Homo sapiens	Eukaryotic translation initiation factor 2 subunit 2	1:Experimental evidence at protein level	3.00	0.5958	0.9610	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0C4DH24|KV621_HUMAN	A0A0C4DH24	KV621_HUMAN	IGKV6-21	114	false	false	Homo sapiens	Immunoglobulin kappa variable 6-21	1:Experimental evidence at protein level	10.53	0.5868	0.9595	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0A0MT36|KVD21_HUMAN	A0A0A0MT36	KVD21_HUMAN	IGKV6D-21	114	false	false	Homo sapiens	Immunoglobulin kappa variable 6D-21	3:Protein inferred from homology	10.53	0.5524	0.9537	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|A0A0C4DH26|KVD41_HUMAN
sp|P06703|S10A6_HUMAN	P06703	S10A6_HUMAN	S100A6	90	false	false	Homo sapiens	Protein S100-A6	1:Experimental evidence at protein level	8.89	0.5503	0.9533	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P00918|CAH2_HUMAN	P00918	CAH2_HUMAN	CA2	260	false	false	Homo sapiens	Carbonic anhydrase 2	1:Experimental evidence at protein level	3.46	0.5421	0.9518	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P11597|CETP_HUMAN	P11597	CETP_HUMAN	CETP	493	false	false	Homo sapiens	Cholesteryl ester transfer protein	1:Experimental evidence at protein level	3.04	0.4559	0.9333	0.00390625000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A075B6S2|KVD29_HUMAN	A0A075B6S2	KVD29_HUMAN	IGKV2D-29	120	false	false	Homo sapiens	Immunoglobulin kappa variable 2D-29	1:Experimental evidence at protein level	20.00	0.4554	0.9331	0.00390625000000	2	0	1	3	0	1	     0	     0	     0			sp|A2NJV5|KV229_HUMAN
sp|P01709|LV208_HUMAN	P01709	LV208_HUMAN	IGLV2-8	118	false	false	Homo sapiens	Immunoglobulin lambda variable 2-8	1:Experimental evidence at protein level	6.78	0.4439	0.9302	0.00390625000000	1	1	1	1	1	1	     0	     0	     0			
sp|A6NNZ2|TBB8B_HUMAN	A6NNZ2	TBB8B_HUMAN	TUBB8B	444	false	false	Homo sapiens	Tubulin beta 8B	1:Experimental evidence at protein level	2.25	0.4411	0.9295	0.00390625000000	1	0	1	1	0	1	     0	     0	     0			sp|P04350|TBB4A_HUMAN, sp|P07437|TBB5_HUMAN, sp|P68371|TBB4B_HUMAN, sp|Q13509|TBB3_HUMAN, sp|Q13885|TBB2A_HUMAN, sp|Q3ZCM7|TBB8_HUMAN, sp|Q9BUF5|TBB6_HUMAN, sp|Q9BVA1|TBB2B_HUMAN, sp|Q9H4B7|TBB1_HUMAN
sp|P17936|IBP3_HUMAN	P17936	IBP3_HUMAN	IGFBP3	291	false	false	Homo sapiens	Insulin-like growth factor-binding protein 3	1:Experimental evidence at protein level	2.75	0.4332	0.9273	0.00390625000000	1	1	1	1	1	1	     0	     0	     0			
sp|P02730|B3AT_HUMAN	P02730	B3AT_HUMAN	SLC4A1	911	false	false	Homo sapiens	Band 3 anion transport protein	1:Experimental evidence at protein level	2.41	0.4143	0.9219	0.00390625000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A075B6S9|KV137_HUMAN	A0A075B6S9	KV137_HUMAN	IGKV1-37	117	false	false	Homo sapiens	Probable non-functional immunoglobulin kappa variable 1-37	1:Experimental evidence at protein level	13.68	0.4127	0.9215	0.00390625000000	1	0	1	1	0	1	     0	     0	     0			sp|P0DSN7|KVD37_HUMAN
sp|Q6ZVW7|I17EL_HUMAN	Q6ZVW7	I17EL_HUMAN	IL17REL	507	false	false	Homo sapiens	Interleukin-17 receptor E-like protein	1:Experimental evidence at protein level	1.97	0.3902	0.9144	0.00390625000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BYX2|TBD2A_HUMAN	Q9BYX2	TBD2A_HUMAN	TBC1D2	928	false	false	Homo sapiens	TBC1 domain family member 2A	1:Experimental evidence at protein level	0.86	0.3527	0.9010	0.00390625000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q6VVB1|NHLC1_HUMAN	Q6VVB1	NHLC1_HUMAN	NHLRC1	395	false	false	Homo sapiens	E3 ubiquitin-protein ligase NHLRC1	1:Experimental evidence at protein level	3.80	0.3474	0.8989	0.00743494423792	1	1	1	1	1	1	     0	     0	     0	8C(57.0214)		
sp|P13598|ICAM2_HUMAN	P13598	ICAM2_HUMAN	ICAM2	275	false	false	Homo sapiens	Intercellular adhesion molecule 2	1:Experimental evidence at protein level	5.82	0.3027	0.8787	0.00743494423792	1	1	1	1	1	1	     0	     0	     0			
sp|Q6ZN30|BNC2_HUMAN	Q6ZN30	BNC2_HUMAN	BNC2	1099	false	false	Homo sapiens	Zinc finger protein basonuclin-2	1:Experimental evidence at protein level	1.00	0.2963	0.8755	0.00743494423792	1	1	1	1	1	1	     0	     0	     0			
sp|P01706|LV211_HUMAN	P01706	LV211_HUMAN	IGLV2-11	119	false	false	Homo sapiens	Immunoglobulin lambda variable 2-11	1:Experimental evidence at protein level	6.72	0.2953	0.8749	0.00743494423792	1	1	1	1	1	1	     0	     0	     0			
sp|Q8WW38|FOG2_HUMAN	Q8WW38	FOG2_HUMAN	ZFPM2	1151	false	false	Homo sapiens	Zinc finger protein ZFPM2	1:Experimental evidence at protein level	2.09	0.2707	0.8611	0.00743494423792	1	1	1	1	1	1	     0	     0	     0	16M(15.9949)		
sp|A0A087WSX0|LV545_HUMAN	A0A087WSX0	LV545_HUMAN	IGLV5-45	123	false	false	Homo sapiens	Immunoglobulin lambda variable 5-45	1:Experimental evidence at protein level	7.32	0.2691	0.8601	0.00743494423792	1	0	1	1	0	1	     0	     0	     0			sp|A0A0G2JS06|LV539_HUMAN
sp|Q13835|PKP1_HUMAN	Q13835	PKP1_HUMAN	PKP1	747	false	false	Homo sapiens	Plakophilin-1	1:Experimental evidence at protein level	1.07	0.2671	0.8589	0.00743494423792	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NQ79|CRAC1_HUMAN	Q9NQ79	CRAC1_HUMAN	CRTAC1	661	false	false	Homo sapiens	Cartilage acidic protein 1	1:Experimental evidence at protein level	1.36	0.2547	0.8509	0.00743494423792	1	1	1	1	1	1	     0	     0	     0			
sp|Q96SR6|ZN382_HUMAN	Q96SR6	ZN382_HUMAN	ZNF382	550	false	false	Homo sapiens	Zinc finger protein 382	1:Experimental evidence at protein level	1.64	0.2537	0.8502	0.00743494423792	1	1	1	1	1	1	     0	     0	     0			
