Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|A0A0C4DH36|HV338_HUMAN	A0A0C4DH36	HV338_HUMAN	IGHV3-38	116	false	false	Homo sapiens	Probable non-functional immunoglobulin heavy variable 3-38	1:Experimental evidence at protein level	9.48	0.8175	0.9844	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P16070|CD44_HUMAN	P16070	CD44_HUMAN	CD44	742	false	false	Homo sapiens	CD44 antigen	1:Experimental evidence at protein level	1.62	0.8148	0.9841	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P62736|ACTA_HUMAN	P62736	ACTA_HUMAN	ACTA2	377	false	false	Homo sapiens	Actin, aortic smooth muscle	1:Experimental evidence at protein level	18.57	0.8103	0.9431	0.00000000000000	6	0	1	7	0	1	     0	     0	     0			sp|P63267|ACTH_HUMAN, sp|P68032|ACTC_HUMAN, sp|P68133|ACTS_HUMAN
sp|P01709|LV208_HUMAN	P01709	LV208_HUMAN	IGLV2-8	118	false	false	Homo sapiens	Immunoglobulin lambda variable 2-8	1:Experimental evidence at protein level	13.56	0.7994	0.9597	0.00000000000000	2	1	2	2	1	2	     0	     0	     0			
sp|P01701|LV151_HUMAN	P01701	LV151_HUMAN	IGLV1-51	117	false	false	Homo sapiens	Immunoglobulin lambda variable 1-51	1:Experimental evidence at protein level	13.68	0.7991	0.9612	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|A0A075B6H9|LV469_HUMAN	A0A075B6H9	LV469_HUMAN	IGLV4-69	119	false	false	Homo sapiens	Immunoglobulin lambda variable 4-69	1:Experimental evidence at protein level	8.40	0.7922	0.9817	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P35443|TSP4_HUMAN	P35443	TSP4_HUMAN	THBS4	961	false	false	Homo sapiens	Thrombospondin-4	1:Experimental evidence at protein level	1.04	0.7912	0.9816	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|P49747|COMP_HUMAN
sp|A0A075B6P5|KV228_HUMAN	A0A075B6P5	KV228_HUMAN	IGKV2-28	120	false	false	Homo sapiens	Immunoglobulin kappa variable 2-28	3:Protein inferred from homology	16.67	0.7666	0.9989	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			sp|A0A087WW87|KV240_HUMAN, sp|P01614|KVD40_HUMAN, sp|P01615|KVD28_HUMAN
sp|P14151|LYAM1_HUMAN	P14151	LYAM1_HUMAN	SELL	372	false	false	Homo sapiens	L-selectin	1:Experimental evidence at protein level	4.30	0.7548	0.9132	0.00456621004566	2	2	2	2	2	2	     0	     0	     0			
sp|A0A075B6I1|LV460_HUMAN	A0A075B6I1	LV460_HUMAN	IGLV4-60	120	false	false	Homo sapiens	Immunoglobulin lambda variable 4-60	1:Experimental evidence at protein level	8.33	0.7395	0.9756	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P27348|1433T_HUMAN	P27348	1433T_HUMAN	YWHAQ	245	false	false	Homo sapiens	14-3-3 protein theta	1:Experimental evidence at protein level	7.76	0.7130	0.9722	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A075B6S2|KVD29_HUMAN	A0A075B6S2	KVD29_HUMAN	IGKV2D-29	120	false	false	Homo sapiens	Immunoglobulin kappa variable 2D-29	1:Experimental evidence at protein level	20.00	0.6756	0.9671	0.00000000000000	2	0	1	3	0	1	     0	     0	     0			sp|A2NJV5|KV229_HUMAN
sp|A0A0B4J1V6|HV373_HUMAN	A0A0B4J1V6	HV373_HUMAN	IGHV3-73	119	false	false	Homo sapiens	Immunoglobulin heavy variable 3-73	1:Experimental evidence at protein level	15.13	0.6684	0.9660	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|A0A075B6I9|LV746_HUMAN	A0A075B6I9	LV746_HUMAN	IGLV7-46	117	false	false	Homo sapiens	Immunoglobulin lambda variable 7-46	1:Experimental evidence at protein level	7.69	0.6501	0.9632	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|P04211|LV743_HUMAN
sp|P01714|LV319_HUMAN	P01714	LV319_HUMAN	IGLV3-19	112	false	false	Homo sapiens	Immunoglobulin lambda variable 3-19	1:Experimental evidence at protein level	8.04	0.6389	0.9615	0.00000000000000	1	1	1	1	1	1	     0	     0	     0	3C(57.0214)		
sp|A0A0B4J1Y8|LV949_HUMAN	A0A0B4J1Y8	LV949_HUMAN	IGLV9-49	123	false	false	Homo sapiens	Immunoglobulin lambda variable 9-49	1:Experimental evidence at protein level	8.13	0.6089	0.9564	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P11021|BIP_HUMAN	P11021	BIP_HUMAN	HSPA5	654	false	false	Homo sapiens	Endoplasmic reticulum chaperone BiP	1:Experimental evidence at protein level	2.45	0.5706	0.9493	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|P11142|HSP7C_HUMAN, sp|P34931|HS71L_HUMAN, sp|P54652|HSP72_HUMAN
sp|Q13332|PTPRS_HUMAN	Q13332	PTPRS_HUMAN	PTPRS	1948	false	false	Homo sapiens	Receptor-type tyrosine-protein phosphatase S	1:Experimental evidence at protein level	1.18	0.5234	0.9393	0.00456621004566	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0C4DH31|HV118_HUMAN	A0A0C4DH31	HV118_HUMAN	IGHV1-18	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-18	1:Experimental evidence at protein level	23.93	0.4949	0.9325	0.00456621004566	2	1	1	2	1	1	     0	     0	     0			
sp|P06310|KV230_HUMAN	P06310	KV230_HUMAN	IGKV2-30	120	false	false	Homo sapiens	Immunoglobulin kappa variable 2-30	1:Experimental evidence at protein level	16.67	0.4588	0.9228	0.00456621004566	2	1	1	3	1	1	     0	     0	     0			
sp|P01706|LV211_HUMAN	P01706	LV211_HUMAN	IGLV2-11	119	false	false	Homo sapiens	Immunoglobulin lambda variable 2-11	1:Experimental evidence at protein level	13.45	0.4543	0.9215	0.00456621004566	2	1	1	2	1	1	     0	     0	     0			
sp|P01703|LV140_HUMAN	P01703	LV140_HUMAN	IGLV1-40	118	false	false	Homo sapiens	Immunoglobulin lambda variable 1-40	1:Experimental evidence at protein level	13.56	0.4395	0.9171	0.00456621004566	1	1	1	1	1	1	     0	     0	     0			
contam_sp|P00760|TRY1_BOVIN	P00760	TRY1_BOVIN	PRSS1	246	false	true	Bos taurus	Serine protease 1	1:Experimental evidence at protein level	10.57	0.4157	0.9094	0.00456621004566	1	1	1	1	1	1	     0	     0	     0	10C(57.0214), 17C(57.0214)		
sp|P01742|HV169_HUMAN	P01742	HV169_HUMAN	IGHV1-69	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-69	1:Experimental evidence at protein level	20.51	0.4087	0.9070	0.00456621004566	2	1	1	2	1	1	     0	     0	     0			
sp|A0A0G2JMI3|HV692_HUMAN	A0A0G2JMI3	HV692_HUMAN	IGHV1-69-2	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-69-2	1:Experimental evidence at protein level	17.09	0.4081	0.9068	0.00456621004566	1	1	1	1	1	1	     0	     0	     0			
sp|P02776|PLF4_HUMAN	P02776	PLF4_HUMAN	PF4	101	false	false	Homo sapiens	Platelet factor 4	1:Experimental evidence at protein level	8.91	0.4065	0.9062	0.00456621004566	1	0	1	1	0	1	     0	     0	     0			sp|P10720|PF4V_HUMAN
sp|A0A0C4DH33|HV124_HUMAN	A0A0C4DH33	HV124_HUMAN	IGHV1-24	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-24	1:Experimental evidence at protein level	17.09	0.4031	0.9050	0.00456621004566	1	1	1	1	1	1	     0	     0	     0			
sp|Q2M389|WASC4_HUMAN	Q2M389	WASC4_HUMAN	WASHC4	1173	false	false	Homo sapiens	WASH complex subunit 4	1:Experimental evidence at protein level	0.94	0.4013	0.9043	0.00456621004566	1	1	1	1	1	1	     0	     0	     0			
