Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P0DTE1|HV383_HUMAN	P0DTE1	HV383_HUMAN	IGHV3-38-3	115	false	false	Homo sapiens	Probable non-functional immunoglobulin heavy variable 3-38-3	1:Experimental evidence at protein level	9.57	0.8411	0.9872	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P06310|KV230_HUMAN	P06310	KV230_HUMAN	IGKV2-30	120	false	false	Homo sapiens	Immunoglobulin kappa variable 2-30	1:Experimental evidence at protein level	16.67	0.8365	0.9868	0.00000000000000	2	1	1	3	1	1	     0	     0	     0			
sp|A0A0C4DH24|KV621_HUMAN	A0A0C4DH24	KV621_HUMAN	IGKV6-21	114	false	false	Homo sapiens	Immunoglobulin kappa variable 6-21	1:Experimental evidence at protein level	28.95	0.8119	0.9844	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|A0A075B6H9|LV469_HUMAN	A0A075B6H9	LV469_HUMAN	IGLV4-69	119	false	false	Homo sapiens	Immunoglobulin lambda variable 4-69	1:Experimental evidence at protein level	8.40	0.7643	0.9793	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01714|LV319_HUMAN	P01714	LV319_HUMAN	IGLV3-19	112	false	false	Homo sapiens	Immunoglobulin lambda variable 3-19	1:Experimental evidence at protein level	8.04	0.7586	0.9786	0.00000000000000	1	1	1	1	1	1	     0	     0	     0	3C(57.0214)		
sp|P04430|KV116_HUMAN	P04430	KV116_HUMAN	IGKV1-16	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1-16	1:Experimental evidence at protein level	29.91	0.7178	0.9737	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|A0A0B4J1U3|LV136_HUMAN	A0A0B4J1U3	LV136_HUMAN	IGLV1-36	117	false	false	Homo sapiens	Immunoglobulin lambda variable 1-36	1:Experimental evidence at protein level	13.68	0.6896	0.9701	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A075B6I9|LV746_HUMAN	A0A075B6I9	LV746_HUMAN	IGLV7-46	117	false	false	Homo sapiens	Immunoglobulin lambda variable 7-46	1:Experimental evidence at protein level	7.69	0.6835	0.9692	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|P04211|LV743_HUMAN
sp|P01743|HV146_HUMAN	P01743	HV146_HUMAN	IGHV1-46	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-46	1:Experimental evidence at protein level	12.82	0.6648	0.9666	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P07359|GP1BA_HUMAN	P07359	GP1BA_HUMAN	GP1BA	652	false	false	Homo sapiens	Platelet glycoprotein Ib alpha chain	1:Experimental evidence at protein level	1.69	0.6464	0.9638	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P26927|HGFL_HUMAN	P26927	HGFL_HUMAN	MST1	711	false	false	Homo sapiens	Hepatocyte growth factor-like protein	1:Experimental evidence at protein level	2.25	0.6444	0.9635	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P32119|PRDX2_HUMAN	P32119	PRDX2_HUMAN	PRDX2	198	false	false	Homo sapiens	Peroxiredoxin-2	1:Experimental evidence at protein level	9.09	0.5819	0.9530	0.00476190476190	1	1	1	1	1	1	     0	     0	     0			
sp|P17936|IBP3_HUMAN	P17936	IBP3_HUMAN	IGFBP3	291	false	false	Homo sapiens	Insulin-like growth factor-binding protein 3	1:Experimental evidence at protein level	2.75	0.5780	0.9523	0.00476190476190	1	1	1	1	1	1	     0	     0	     0			
sp|P11597|CETP_HUMAN	P11597	CETP_HUMAN	CETP	493	false	false	Homo sapiens	Cholesteryl ester transfer protein	1:Experimental evidence at protein level	2.64	0.5481	0.9465	0.00476190476190	1	1	1	1	1	1	     0	     0	     0			
sp|P14151|LYAM1_HUMAN	P14151	LYAM1_HUMAN	SELL	372	false	false	Homo sapiens	L-selectin	1:Experimental evidence at protein level	2.15	0.5247	0.9415	0.00476190476190	1	1	1	1	1	1	     0	     0	     0			
sp|P01709|LV208_HUMAN	P01709	LV208_HUMAN	IGLV2-8	118	false	false	Homo sapiens	Immunoglobulin lambda variable 2-8	1:Experimental evidence at protein level	6.78	0.5088	0.9379	0.00476190476190	1	1	1	1	1	1	     0	     0	     0			
sp|P01767|HV353_HUMAN	P01767	HV353_HUMAN	IGHV3-53	116	false	false	Homo sapiens	Immunoglobulin heavy variable 3-53	1:Experimental evidence at protein level	37.07	0.5012	0.9361	0.00476190476190	3	1	1	5	1	1	     0	     0	     0			
sp|A0A075B6K4|LV310_HUMAN	A0A075B6K4	LV310_HUMAN	IGLV3-10	115	false	false	Homo sapiens	Immunoglobulin lambda variable 3-10	1:Experimental evidence at protein level	15.65	0.4834	0.9330	0.00476190476190	2	0	1	2	0	1	     0	     0	     0			
sp|P01701|LV151_HUMAN	P01701	LV151_HUMAN	IGLV1-51	117	false	false	Homo sapiens	Immunoglobulin lambda variable 1-51	1:Experimental evidence at protein level	6.84	0.4359	0.9185	0.00938967136150	1	1	1	1	1	1	     0	     0	     0			
sp|P00918|CAH2_HUMAN	P00918	CAH2_HUMAN	CA2	260	false	false	Homo sapiens	Carbonic anhydrase 2	1:Experimental evidence at protein level	3.46	0.4237	0.9147	0.00938967136150	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0A0MT89|KJ01_HUMAN	A0A0A0MT89	KJ01_HUMAN	IGKJ1	12	false	false	Homo sapiens	Immunoglobulin kappa joining 1	4:Protein predicted	66.67	0.4004	0.9069	0.00938967136150	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0B4J1V1|HV321_HUMAN	A0A0B4J1V1	HV321_HUMAN	IGHV3-21	117	false	false	Homo sapiens	Immunoglobulin heavy variable 3-21	1:Experimental evidence at protein level	18.80	0.0000	0.9979	0.00000000000000	2	0	1	3	0	1	     0	     0	     0	9C(57.0214)		sp|P01762|HV311_HUMAN, sp|P01763|HV348_HUMAN
