Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P01034|CYTC_HUMAN	P01034	CYTC_HUMAN	CST3	146	false	false	Homo sapiens	Cystatin-C	1:Experimental evidence at protein level	7.53	0.9039	0.9909	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01780|HV307_HUMAN	P01780	HV307_HUMAN	IGHV3-7	117	false	false	Homo sapiens	Immunoglobulin heavy variable 3-7	1:Experimental evidence at protein level	32.48	0.8989	0.9979	0.00000000000000	4	2	4	6	2	6	     0	     0	     0	7M(15.9949), 9C(57.0214)		
sp|P01599|KV117_HUMAN	P01599	KV117_HUMAN	IGKV1-17	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1-17	1:Experimental evidence at protein level	23.08	0.8966	0.9674	0.00000000000000	3	1	1	4	1	1	     0	     0	     0			
sp|P01704|LV214_HUMAN	P01704	LV214_HUMAN	IGLV2-14	120	false	false	Homo sapiens	Immunoglobulin lambda variable 2-14	1:Experimental evidence at protein level	13.33	0.8964	0.9901	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P0DTE1|HV383_HUMAN	P0DTE1	HV383_HUMAN	IGHV3-38-3	115	false	false	Homo sapiens	Probable non-functional immunoglobulin heavy variable 3-38-3	1:Experimental evidence at protein level	9.57	0.8952	0.9900	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P00742|FA10_HUMAN	P00742	FA10_HUMAN	F10	488	false	false	Homo sapiens	Coagulation factor X	1:Experimental evidence at protein level	5.74	0.8887	0.9748	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P15814|IGLL1_HUMAN	P15814	IGLL1_HUMAN	IGLL1	213	false	false	Homo sapiens	Immunoglobulin lambda-like polypeptide 1	1:Experimental evidence at protein level	7.04	0.8845	0.9888	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P26927|HGFL_HUMAN	P26927	HGFL_HUMAN	MST1	711	false	false	Homo sapiens	Hepatocyte growth factor-like protein	1:Experimental evidence at protein level	2.25	0.8781	0.9881	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A075B6H9|LV469_HUMAN	A0A075B6H9	LV469_HUMAN	IGLV4-69	119	false	false	Homo sapiens	Immunoglobulin lambda variable 4-69	1:Experimental evidence at protein level	8.40	0.8724	0.9875	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P08670|VIME_HUMAN	P08670	VIME_HUMAN	VIM	466	false	false	Homo sapiens	Vimentin	1:Experimental evidence at protein level	4.08	0.8664	0.9868	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P00338|LDHA_HUMAN	P00338	LDHA_HUMAN	LDHA	332	false	false	Homo sapiens	L-lactate dehydrogenase A chain	1:Experimental evidence at protein level	4.52	0.8634	0.9865	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0C4DH31|HV118_HUMAN	A0A0C4DH31	HV118_HUMAN	IGHV1-18	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-18	1:Experimental evidence at protein level	23.93	0.8628	0.9864	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|P02741|CRP_HUMAN	P02741	CRP_HUMAN	CRP	224	false	false	Homo sapiens	C-reactive protein	1:Experimental evidence at protein level	9.82	0.8468	0.9653	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P16070|CD44_HUMAN	P16070	CD44_HUMAN	CD44	742	false	false	Homo sapiens	CD44 antigen	1:Experimental evidence at protein level	1.62	0.8399	0.9838	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|Q04756|HGFA_HUMAN	Q04756	HGFA_HUMAN	HGFAC	655	false	false	Homo sapiens	Hepatocyte growth factor activator serine protease	1:Experimental evidence at protein level	3.51	0.8192	0.9510	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P78371|TCPB_HUMAN	P78371	TCPB_HUMAN	CCT2	535	false	false	Homo sapiens	T-complex protein 1 subunit beta	1:Experimental evidence at protein level	3.55	0.8151	0.9808	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A075B6K4|LV310_HUMAN	A0A075B6K4	LV310_HUMAN	IGLV3-10	115	false	false	Homo sapiens	Immunoglobulin lambda variable 3-10	1:Experimental evidence at protein level	8.70	0.8087	0.9800	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	3C(57.0214)		sp|P01717|LV325_HUMAN
sp|A0A075B6J9|LV218_HUMAN	A0A075B6J9	LV218_HUMAN	IGLV2-18	118	false	false	Homo sapiens	Immunoglobulin lambda variable 2-18	1:Experimental evidence at protein level	11.02	0.7921	0.9778	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P06310|KV230_HUMAN	P06310	KV230_HUMAN	IGKV2-30	120	false	false	Homo sapiens	Immunoglobulin kappa variable 2-30	1:Experimental evidence at protein level	16.67	0.7893	0.9774	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|A0M8Q6|IGLC7_HUMAN	A0M8Q6	IGLC7_HUMAN	IGLC7	106	false	false	Homo sapiens	Immunoglobulin lambda constant 7	1:Experimental evidence at protein level	41.51	0.7832	0.9989	0.00000000000000	3	1	2	5	1	3	     0	     0	     0			
sp|P01714|LV319_HUMAN	P01714	LV319_HUMAN	IGLV3-19	112	false	false	Homo sapiens	Immunoglobulin lambda variable 3-19	1:Experimental evidence at protein level	8.04	0.7667	0.9744	0.00000000000000	1	1	1	1	1	1	     0	     0	     0	3C(57.0214)		
sp|P04211|LV743_HUMAN	P04211	LV743_HUMAN	IGLV7-43	117	false	false	Homo sapiens	Immunoglobulin lambda variable 7-43	1:Experimental evidence at protein level	15.38	0.7623	0.9629	0.00000000000000	2	1	2	2	1	2	     0	     0	     0			
sp|P02776|PLF4_HUMAN	P02776	PLF4_HUMAN	PF4	101	false	false	Homo sapiens	Platelet factor 4	1:Experimental evidence at protein level	8.91	0.7563	0.9729	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|P10720|PF4V_HUMAN
sp|P01763|HV348_HUMAN	P01763	HV348_HUMAN	IGHV3-48	117	false	false	Homo sapiens	Immunoglobulin heavy variable 3-48	1:Experimental evidence at protein level	37.61	0.7394	0.9066	0.00000000000000	3	1	1	5	1	1	     0	     0	     0			
sp|P01709|LV208_HUMAN	P01709	LV208_HUMAN	IGLV2-8	118	false	false	Homo sapiens	Immunoglobulin lambda variable 2-8	1:Experimental evidence at protein level	6.78	0.7256	0.9683	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01703|LV140_HUMAN	P01703	LV140_HUMAN	IGLV1-40	118	false	false	Homo sapiens	Immunoglobulin lambda variable 1-40	1:Experimental evidence at protein level	13.56	0.7125	0.9663	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0B4J1Y9|HV372_HUMAN	A0A0B4J1Y9	HV372_HUMAN	IGHV3-72	119	false	false	Homo sapiens	Immunoglobulin heavy variable 3-72	1:Experimental evidence at protein level	15.13	0.7023	0.9646	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|Q9UGM5|FETUB_HUMAN	Q9UGM5	FETUB_HUMAN	FETUB	382	false	false	Homo sapiens	Fetuin-B	1:Experimental evidence at protein level	4.19	0.6811	0.9163	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q9HDC9|APMAP_HUMAN	Q9HDC9	APMAP_HUMAN	APMAP	416	false	false	Homo sapiens	Adipocyte plasma membrane-associated protein	1:Experimental evidence at protein level	5.53	0.6694	0.9421	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P03951|FA11_HUMAN	P03951	FA11_HUMAN	F11	625	false	false	Homo sapiens	Coagulation factor XI	1:Experimental evidence at protein level	3.52	0.6649	0.9365	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|A0A0J9YX35|HV64D_HUMAN	A0A0J9YX35	HV64D_HUMAN	IGHV3-64D	117	false	false	Homo sapiens	Immunoglobulin heavy variable 3-64D	1:Experimental evidence at protein level	18.80	0.6631	0.9579	0.00000000000000	2	2	2	2	2	2	     0	     0	     0	9C(57.0214)		
sp|A0A0C4DH24|KV621_HUMAN	A0A0C4DH24	KV621_HUMAN	IGKV6-21	114	false	false	Homo sapiens	Immunoglobulin kappa variable 6-21	1:Experimental evidence at protein level	10.53	0.6607	0.9575	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01814|HV270_HUMAN	P01814	HV270_HUMAN	IGHV2-70	119	false	false	Homo sapiens	Immunoglobulin heavy variable 2-70	1:Experimental evidence at protein level	24.37	0.6555	0.9370	0.00000000000000	2	1	2	2	1	2	     0	     0	     0			
sp|A0A075B6Q5|HV364_HUMAN	A0A075B6Q5	HV364_HUMAN	IGHV3-64	118	false	false	Homo sapiens	Immunoglobulin heavy variable 3-64	1:Experimental evidence at protein level	9.32	0.6550	0.9564	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0A0MT36|KVD21_HUMAN	A0A0A0MT36	KVD21_HUMAN	IGKV6D-21	114	false	false	Homo sapiens	Immunoglobulin kappa variable 6D-21	3:Protein inferred from homology	10.53	0.6378	0.9532	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|A0A0C4DH26|KVD41_HUMAN
sp|P05452|TETN_HUMAN	P05452	TETN_HUMAN	CLEC3B	202	false	false	Homo sapiens	Tetranectin	1:Experimental evidence at protein level	6.93	0.6367	0.9530	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0B4J1V6|HV373_HUMAN	A0A0B4J1V6	HV373_HUMAN	IGHV3-73	119	false	false	Homo sapiens	Immunoglobulin heavy variable 3-73	1:Experimental evidence at protein level	15.13	0.6337	0.9524	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|P01743|HV146_HUMAN	P01743	HV146_HUMAN	IGHV1-46	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-46	1:Experimental evidence at protein level	22.22	0.6143	0.9485	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|Q9Y5Y7|LYVE1_HUMAN	Q9Y5Y7	LYVE1_HUMAN	LYVE1	322	false	false	Homo sapiens	Lymphatic vessel endothelial hyaluronic acid receptor 1	1:Experimental evidence at protein level	2.80	0.5975	0.9450	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0B4J1Y8|LV949_HUMAN	A0A0B4J1Y8	LV949_HUMAN	IGLV9-49	123	false	false	Homo sapiens	Immunoglobulin lambda variable 9-49	1:Experimental evidence at protein level	8.13	0.5409	0.9316	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P04430|KV116_HUMAN	P04430	KV116_HUMAN	IGKV1-16	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1-16	1:Experimental evidence at protein level	13.68	0.5161	0.9250	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P11597|CETP_HUMAN	P11597	CETP_HUMAN	CETP	493	false	false	Homo sapiens	Cholesteryl ester transfer protein	1:Experimental evidence at protein level	3.04	0.5150	0.8808	0.00411522633745	1	1	1	2	2	2	     0	     0	     0			
sp|P00918|CAH2_HUMAN	P00918	CAH2_HUMAN	CA2	260	false	false	Homo sapiens	Carbonic anhydrase 2	1:Experimental evidence at protein level	3.46	0.5016	0.9209	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0A0MT89|KJ01_HUMAN	A0A0A0MT89	KJ01_HUMAN	IGKJ1	12	false	false	Homo sapiens	Immunoglobulin kappa joining 1	4:Protein predicted	66.67	0.5014	0.9208	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P78563|RED1_HUMAN	P78563	RED1_HUMAN	ADARB1	741	false	false	Homo sapiens	Double-stranded RNA-specific editase 1	1:Experimental evidence at protein level	1.21	0.4873	0.9166	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01701|LV151_HUMAN	P01701	LV151_HUMAN	IGLV1-51	117	false	false	Homo sapiens	Immunoglobulin lambda variable 1-51	1:Experimental evidence at protein level	6.84	0.4861	0.9162	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01706|LV211_HUMAN	P01706	LV211_HUMAN	IGLV2-11	119	false	false	Homo sapiens	Immunoglobulin lambda variable 2-11	1:Experimental evidence at protein level	6.72	0.4798	0.9143	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P14618|KPYM_HUMAN	P14618	KPYM_HUMAN	PKM	531	false	false	Homo sapiens	Pyruvate kinase PKM	1:Experimental evidence at protein level	3.01	0.4784	0.9139	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P17936|IBP3_HUMAN	P17936	IBP3_HUMAN	IGFBP3	291	false	false	Homo sapiens	Insulin-like growth factor-binding protein 3	1:Experimental evidence at protein level	2.75	0.4601	0.9079	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P14151|LYAM1_HUMAN	P14151	LYAM1_HUMAN	SELL	372	false	false	Homo sapiens	L-selectin	1:Experimental evidence at protein level	2.15	0.4502	0.9045	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A075B6S9|KV137_HUMAN	A0A075B6S9	KV137_HUMAN	IGKV1-37	117	false	false	Homo sapiens	Probable non-functional immunoglobulin kappa variable 1-37	1:Experimental evidence at protein level	13.68	0.4434	0.9021	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|P0DSN7|KVD37_HUMAN
sp|Q16658|FSCN1_HUMAN	Q16658	FSCN1_HUMAN	FSCN1	493	false	false	Homo sapiens	Fascin	1:Experimental evidence at protein level	4.26	0.4363	0.8995	0.00000000000000	1	1	1	1	1	1	     0	     0	     0	10C(57.0214)		
sp|Q08211|DHX9_HUMAN	Q08211	DHX9_HUMAN	DHX9	1270	false	false	Homo sapiens	ATP-dependent RNA helicase A	1:Experimental evidence at protein level	1.42	0.4332	0.8984	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P68104|EF1A1_HUMAN	P68104	EF1A1_HUMAN	EEF1A1	462	false	false	Homo sapiens	Elongation factor 1-alpha 1	1:Experimental evidence at protein level	3.25	0.4249	0.8952	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|Q05639|EF1A2_HUMAN, sp|Q5VTE0|EF1A3_HUMAN
sp|Q15485|FCN2_HUMAN	Q15485	FCN2_HUMAN	FCN2	313	false	false	Homo sapiens	Ficolin-2	1:Experimental evidence at protein level	2.88	0.3989	0.8847	0.00411522633745	1	1	1	1	1	1	     0	     0	     0			
sp|Q9BV97|ZN747_HUMAN	Q9BV97	ZN747_HUMAN	ZNF747	330	false	false	Homo sapiens	Zinc finger protein 747	1:Experimental evidence at protein level	4.55	0.3646	0.8690	0.00819672131148	1	1	1	1	1	1	     0	     0	     0			
