Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P0DJI9|SAA2_HUMAN	P0DJI9	SAA2_HUMAN	SAA2	122	false	false	Homo sapiens	Serum amyloid A-2 protein	1:Experimental evidence at protein level	31.97	0.9796	0.9948	0.00000000000000	3	1	1	4	1	1	     0	     0	     0			
sp|A0A0B4J1X5|HV374_HUMAN	A0A0B4J1X5	HV374_HUMAN	IGHV3-74	117	false	false	Homo sapiens	Immunoglobulin heavy variable 3-74	1:Experimental evidence at protein level	37.61	0.9767	0.9978	0.00000000000000	4	2	3	6	2	5	     0	     0	     0	7M(15.9949)		
sp|P01717|LV325_HUMAN	P01717	LV325_HUMAN	IGLV3-25	112	false	false	Homo sapiens	Immunoglobulin lambda variable 3-25	1:Experimental evidence at protein level	18.75	0.9763	0.9793	0.00000000000000	2	0	2	2	0	2	     0	     0	     0	3C(57.0214)		
sp|A0A075B6H9|LV469_HUMAN	A0A075B6H9	LV469_HUMAN	IGLV4-69	119	false	false	Homo sapiens	Immunoglobulin lambda variable 4-69	1:Experimental evidence at protein level	14.29	0.9743	0.9588	0.00414937759336	2	2	2	2	2	2	     0	     0	     0			
sp|A0A0C4DH34|HV428_HUMAN	A0A0C4DH34	HV428_HUMAN	IGHV4-28	117	false	false	Homo sapiens	Immunoglobulin heavy variable 4-28	1:Experimental evidence at protein level	9.40	0.9734	0.9842	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P32119|PRDX2_HUMAN	P32119	PRDX2_HUMAN	PRDX2	198	false	false	Homo sapiens	Peroxiredoxin-2	1:Experimental evidence at protein level	16.67	0.9731	0.9663	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|O75636|FCN3_HUMAN	O75636	FCN3_HUMAN	FCN3	299	false	false	Homo sapiens	Ficolin-3	1:Experimental evidence at protein level	8.36	0.9690	0.9866	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P06310|KV230_HUMAN	P06310	KV230_HUMAN	IGKV2-30	120	false	false	Homo sapiens	Immunoglobulin kappa variable 2-30	1:Experimental evidence at protein level	16.67	0.9647	0.9973	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|A0A0C4DH29|HV103_HUMAN	A0A0C4DH29	HV103_HUMAN	IGHV1-3	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-3	1:Experimental evidence at protein level	22.22	0.9616	0.9970	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|O00391|QSOX1_HUMAN	O00391	QSOX1_HUMAN	QSOX1	747	false	false	Homo sapiens	Sulfhydryl oxidase 1	1:Experimental evidence at protein level	3.61	0.9604	0.9317	0.00414937759336	3	3	3	3	3	3	     0	     0	     0			
sp|P23083|HV102_HUMAN	P23083	HV102_HUMAN	IGHV1-2	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-2	1:Experimental evidence at protein level	20.51	0.9579	0.9935	0.00000000000000	2	1	2	2	1	2	     0	     0	     0	9C(57.0214)		
contam_sp|P02769|ALBU_BOVIN	P02769	ALBU_BOVIN	ALB	607	false	true	Bos taurus	Albumin	1:Experimental evidence at protein level	10.38	0.9578	0.9223	0.00414937759336	7	2	2	10	2	2	     0	     0	     0	14C(57.0214), 2C(57.0214), 3C(57.0214)		
sp|P01782|HV309_HUMAN	P01782	HV309_HUMAN	IGHV3-9	118	false	false	Homo sapiens	Immunoglobulin heavy variable 3-9	1:Experimental evidence at protein level	18.64	0.9539	0.9881	0.00000000000000	2	0	1	4	0	1	     0	     0	     0	9C(57.0214)		sp|P0DP04|HV43D_HUMAN
sp|P14618|KPYM_HUMAN	P14618	KPYM_HUMAN	PKM	531	false	false	Homo sapiens	Pyruvate kinase PKM	1:Experimental evidence at protein level	5.08	0.9504	0.9741	0.00000000000000	2	1	2	2	1	2	     0	     0	     0			
sp|A0A0C4DH25|KVD20_HUMAN	A0A0C4DH25	KVD20_HUMAN	IGKV3D-20	116	false	false	Homo sapiens	Immunoglobulin kappa variable 3D-20	1:Experimental evidence at protein level	27.59	0.9440	0.9854	0.00000000000000	3	1	1	4	1	1	     0	     0	     0			
sp|P68363|TBA1B_HUMAN	P68363	TBA1B_HUMAN	TUBA1B	451	false	false	Homo sapiens	Tubulin alpha-1B chain	1:Experimental evidence at protein level	11.09	0.9395	0.9841	0.00000000000000	4	0	1	4	0	1	     0	     0	     0			sp|Q71U36|TBA1A_HUMAN, sp|Q9BQE3|TBA1C_HUMAN
sp|A0A0B4J1V6|HV373_HUMAN	A0A0B4J1V6	HV373_HUMAN	IGHV3-73	119	false	false	Homo sapiens	Immunoglobulin heavy variable 3-73	1:Experimental evidence at protein level	22.69	0.9261	0.9941	0.00000000000000	3	1	1	3	1	1	     0	     0	     0			
sp|P11597|CETP_HUMAN	P11597	CETP_HUMAN	CETP	493	false	false	Homo sapiens	Cholesteryl ester transfer protein	1:Experimental evidence at protein level	3.45	0.9254	0.9584	0.00414937759336	2	2	2	2	2	2	     0	     0	     0			
sp|Q14520|HABP2_HUMAN	Q14520	HABP2_HUMAN	HABP2	560	false	false	Homo sapiens	Factor VII-activating protease	1:Experimental evidence at protein level	3.39	0.9226	0.9653	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P05106|ITB3_HUMAN	P05106	ITB3_HUMAN	ITGB3	788	false	false	Homo sapiens	Integrin beta-3	1:Experimental evidence at protein level	4.70	0.9213	0.9092	0.00754716981132	3	3	3	3	3	3	     0	     0	     0			
sp|P16070|CD44_HUMAN	P16070	CD44_HUMAN	CD44	742	false	false	Homo sapiens	CD44 antigen	1:Experimental evidence at protein level	1.62	0.9182	0.9934	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	ENO1	434	false	false	Homo sapiens	Alpha-enolase	1:Experimental evidence at protein level	8.76	0.9118	0.9052	0.00754716981132	3	3	3	3	3	3	     0	     0	     0			
sp|Q92820|GGH_HUMAN	Q92820	GGH_HUMAN	GGH	318	false	false	Homo sapiens	Gamma-glutamyl hydrolase	1:Experimental evidence at protein level	3.77	0.9098	0.9926	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0A0MRZ8|KVD11_HUMAN	A0A0A0MRZ8	KVD11_HUMAN	IGKV3D-11	115	false	false	Homo sapiens	Immunoglobulin kappa variable 3D-11	3:Protein inferred from homology	7.83	0.9080	0.9925	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|P04433|KV311_HUMAN
sp|P01602|KV105_HUMAN	P01602	KV105_HUMAN	IGKV1-5	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1-5	1:Experimental evidence at protein level	9.40	0.9070	0.9924	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0A0MS15|HV349_HUMAN	A0A0A0MS15	HV349_HUMAN	IGHV3-49	119	false	false	Homo sapiens	Immunoglobulin heavy variable 3-49	1:Experimental evidence at protein level	15.13	0.9038	0.9921	0.00000000000000	2	1	2	2	1	2	     0	     0	     0			
sp|P07437|TBB5_HUMAN	P07437	TBB5_HUMAN	TUBB	444	false	false	Homo sapiens	Tubulin beta chain	1:Experimental evidence at protein level	7.66	0.8965	0.9359	0.00414937759336	3	0	2	3	0	2	     0	     0	     0			
sp|A0A0C4DH31|HV118_HUMAN	A0A0C4DH31	HV118_HUMAN	IGHV1-18	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-18	1:Experimental evidence at protein level	23.93	0.8737	0.9893	0.00000000000000	2	1	1	2	1	1	     0	     0	     0			
sp|P11021|BIP_HUMAN	P11021	BIP_HUMAN	HSPA5	654	false	false	Homo sapiens	Endoplasmic reticulum chaperone BiP	1:Experimental evidence at protein level	3.52	0.8659	0.8790	0.00754716981132	2	2	2	2	2	2	     0	     0	     0			
sp|P60660|MYL6_HUMAN	P60660	MYL6_HUMAN	MYL6	151	false	false	Homo sapiens	Myosin light polypeptide 6	1:Experimental evidence at protein level	19.21	0.8568	0.9259	0.00414937759336	2	1	2	2	1	2	     0	     0	     0			
sp|P55056|APOC4_HUMAN	P55056	APOC4_HUMAN	APOC4	127	false	false	Homo sapiens	Apolipoprotein C-IV	1:Experimental evidence at protein level	12.60	0.8526	0.9272	0.00414937759336	2	2	2	2	2	2	     0	     0	     0			
sp|P02654|APOC1_HUMAN	P02654	APOC1_HUMAN	APOC1	83	false	false	Homo sapiens	Apolipoprotein C-I	1:Experimental evidence at protein level	13.25	0.8497	0.9869	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
contam_sp|P00883|ALDOA_RABIT	P00883	ALDOA_RABIT	ALDOA	364	false	true	Oryctolagus cuniculus	Fructose-bisphosphate aldolase A	1:Experimental evidence at protein level	5.49	0.8438	0.9863	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|P04075|ALDOA_HUMAN
sp|P04070|PROC_HUMAN	P04070	PROC_HUMAN	PROC	461	false	false	Homo sapiens	Vitamin K-dependent protein C	1:Experimental evidence at protein level	5.86	0.8215	0.8704	0.00754716981132	2	2	2	2	2	2	     0	     0	     0			
sp|A0A075B6Q5|HV364_HUMAN	A0A075B6Q5	HV364_HUMAN	IGHV3-64	118	false	false	Homo sapiens	Immunoglobulin heavy variable 3-64	1:Experimental evidence at protein level	9.32	0.8181	0.9836	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01768|HV330_HUMAN	P01768	HV330_HUMAN	IGHV3-30	117	false	false	Homo sapiens	Immunoglobulin heavy variable 3-30	1:Experimental evidence at protein level	24.79	0.7879	0.9863	0.00000000000000	3	0	2	5	0	2	     0	     0	     0	9C(57.0214)		sp|P0DP03|HVC05_HUMAN
sp|P26927|HGFL_HUMAN	P26927	HGFL_HUMAN	MST1	711	false	false	Homo sapiens	Hepatocyte growth factor-like protein	1:Experimental evidence at protein level	2.25	0.7798	0.9793	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P06753|TPM3_HUMAN	P06753	TPM3_HUMAN	TPM3	285	false	false	Homo sapiens	Tropomyosin alpha-3 chain	1:Experimental evidence at protein level	8.07	0.7685	0.9780	0.00000000000000	2	0	1	2	0	1	     0	     0	     0			sp|P09493|TPM1_HUMAN
sp|P01709|LV208_HUMAN	P01709	LV208_HUMAN	IGLV2-8	118	false	false	Homo sapiens	Immunoglobulin lambda variable 2-8	1:Experimental evidence at protein level	6.78	0.7388	0.9742	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A075B6S9|KV137_HUMAN	A0A075B6S9	KV137_HUMAN	IGKV1-37	117	false	false	Homo sapiens	Probable non-functional immunoglobulin kappa variable 1-37	1:Experimental evidence at protein level	13.68	0.7265	0.9726	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|P0DSN7|KVD37_HUMAN
sp|Q15942|ZYX_HUMAN	Q15942	ZYX_HUMAN	ZYX	572	false	false	Homo sapiens	Zyxin	1:Experimental evidence at protein level	3.50	0.7037	0.9694	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01706|LV211_HUMAN	P01706	LV211_HUMAN	IGLV2-11	119	false	false	Homo sapiens	Immunoglobulin lambda variable 2-11	1:Experimental evidence at protein level	6.72	0.6834	0.9665	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01701|LV151_HUMAN	P01701	LV151_HUMAN	IGLV1-51	117	false	false	Homo sapiens	Immunoglobulin lambda variable 1-51	1:Experimental evidence at protein level	6.84	0.6636	0.9634	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|O00194|RB27B_HUMAN	O00194	RB27B_HUMAN	RAB27B	218	false	false	Homo sapiens	Ras-related protein Rab-27B	1:Experimental evidence at protein level	5.05	0.6459	0.9606	0.00414937759336	1	1	1	1	1	1	     0	     0	     0			
sp|Q04756|HGFA_HUMAN	Q04756	HGFA_HUMAN	HGFAC	655	false	false	Homo sapiens	Hepatocyte growth factor activator serine protease	1:Experimental evidence at protein level	1.83	0.6421	0.9600	0.00414937759336	1	1	1	1	1	1	     0	     0	     0			
sp|P14151|LYAM1_HUMAN	P14151	LYAM1_HUMAN	SELL	372	false	false	Homo sapiens	L-selectin	1:Experimental evidence at protein level	2.15	0.6342	0.9586	0.00414937759336	1	1	1	1	1	1	     0	     0	     0			
sp|A0A075B6I9|LV746_HUMAN	A0A075B6I9	LV746_HUMAN	IGLV7-46	117	false	false	Homo sapiens	Immunoglobulin lambda variable 7-46	1:Experimental evidence at protein level	7.69	0.6216	0.9564	0.00414937759336	1	0	1	1	0	1	     0	     0	     0			sp|P04211|LV743_HUMAN
sp|P01703|LV140_HUMAN	P01703	LV140_HUMAN	IGLV1-40	118	false	false	Homo sapiens	Immunoglobulin lambda variable 1-40	1:Experimental evidence at protein level	13.56	0.5910	0.9508	0.00414937759336	1	1	1	1	1	1	     0	     0	     0			
sp|Q01518|CAP1_HUMAN	Q01518	CAP1_HUMAN	CAP1	475	false	false	Homo sapiens	Adenylyl cyclase-associated protein 1	1:Experimental evidence at protein level	4.84	0.5809	0.9488	0.00414937759336	1	1	1	1	1	1	     0	     0	     0			
sp|P01714|LV319_HUMAN	P01714	LV319_HUMAN	IGLV3-19	112	false	false	Homo sapiens	Immunoglobulin lambda variable 3-19	1:Experimental evidence at protein level	8.04	0.5670	0.9459	0.00414937759336	1	1	1	1	1	1	     0	     0	     0	3C(57.0214)		
sp|P02730|B3AT_HUMAN	P02730	B3AT_HUMAN	SLC4A1	911	false	false	Homo sapiens	Band 3 anion transport protein	1:Experimental evidence at protein level	1.43	0.5642	0.9453	0.00414937759336	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0J9YX35|HV64D_HUMAN	A0A0J9YX35	HV64D_HUMAN	IGHV3-64D	117	false	false	Homo sapiens	Immunoglobulin heavy variable 3-64D	1:Experimental evidence at protein level	9.40	0.5540	0.9432	0.00414937759336	1	1	1	1	1	1	     0	     0	     0			
sp|P04430|KV116_HUMAN	P04430	KV116_HUMAN	IGKV1-16	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1-16	1:Experimental evidence at protein level	13.68	0.5366	0.9393	0.00414937759336	1	1	1	1	1	1	     0	     0	     0			
sp|P00918|CAH2_HUMAN	P00918	CAH2_HUMAN	CA2	260	false	false	Homo sapiens	Carbonic anhydrase 2	1:Experimental evidence at protein level	7.31	0.5070	0.9322	0.00414937759336	1	1	1	1	1	1	     0	     0	     0			
sp|Q9NP80|PLPL8_HUMAN	Q9NP80	PLPL8_HUMAN	PNPLA8	782	false	false	Homo sapiens	Calcium-independent phospholipase A2-gamma	1:Experimental evidence at protein level	1.28	0.4597	0.9192	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|O00187|MASP2_HUMAN	O00187	MASP2_HUMAN	MASP2	686	false	false	Homo sapiens	Mannan-binding lectin serine protease 2	1:Experimental evidence at protein level	1.17	0.4314	0.9102	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|A0A075B6J9|LV218_HUMAN	A0A075B6J9	LV218_HUMAN	IGLV2-18	118	false	false	Homo sapiens	Immunoglobulin lambda variable 2-18	1:Experimental evidence at protein level	11.02	0.4263	0.9085	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|P48740|MASP1_HUMAN	P48740	MASP1_HUMAN	MASP1	699	false	false	Homo sapiens	Mannan-binding lectin serine protease 1	1:Experimental evidence at protein level	3.29	0.4218	0.9069	0.00754716981132	2	1	1	2	1	1	     0	     0	     0			
sp|P40197|GPV_HUMAN	P40197	GPV_HUMAN	GP5	560	false	false	Homo sapiens	Platelet glycoprotein V	1:Experimental evidence at protein level	3.93	0.4002	0.8991	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|P05109|S10A8_HUMAN	P05109	S10A8_HUMAN	S100A8	93	false	false	Homo sapiens	Protein S100-A8	1:Experimental evidence at protein level	11.83	0.3873	0.8941	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|O00299|CLIC1_HUMAN	O00299	CLIC1_HUMAN	CLIC1	241	false	false	Homo sapiens	Chloride intracellular channel protein 1	1:Experimental evidence at protein level	4.98	0.3872	0.8941	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|O95460|MATN4_HUMAN	O95460	MATN4_HUMAN	MATN4	622	false	false	Homo sapiens	Matrilin-4	1:Experimental evidence at protein level	1.45	0.3834	0.8926	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|P27487|DPP4_HUMAN	P27487	DPP4_HUMAN	DPP4	766	false	false	Homo sapiens	Dipeptidyl peptidase 4	1:Experimental evidence at protein level	2.22	0.3686	0.8864	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|P19320|VCAM1_HUMAN	P19320	VCAM1_HUMAN	VCAM1	739	false	false	Homo sapiens	Vascular cell adhesion protein 1	1:Experimental evidence at protein level	1.49	0.3634	0.8841	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|Q8WXK3|ASB13_HUMAN	Q8WXK3	ASB13_HUMAN	ASB13	278	false	false	Homo sapiens	Ankyrin repeat and SOCS box protein 13	1:Experimental evidence at protein level	2.88	0.3570	0.8812	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|Q6IMI4|ST6B1_HUMAN	Q6IMI4	ST6B1_HUMAN	SULT6B1	303	false	false	Homo sapiens	Sulfotransferase 6B1	2:Experimental evidence at transcript level	5.28	0.3564	0.8809	0.00754716981132	1	1	1	1	1	1	     0	     0	     0	11C(57.0214)		
sp|Q13332|PTPRS_HUMAN	Q13332	PTPRS_HUMAN	PTPRS	1948	false	false	Homo sapiens	Receptor-type tyrosine-protein phosphatase S	1:Experimental evidence at protein level	1.18	0.3502	0.8781	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|P0DMV8|HS71A_HUMAN	P0DMV8	HS71A_HUMAN	HSPA1A	641	false	false	Homo sapiens	Heat shock 70 kDa protein 1A	1:Experimental evidence at protein level	2.03	0.3490	0.8775	0.00754716981132	1	0	1	1	0	1	     0	     0	     0			sp|P0DMV9|HS71B_HUMAN, sp|P11142|HSP7C_HUMAN, sp|P17066|HSP76_HUMAN, sp|P34931|HS71L_HUMAN, sp|P48741|HSP77_HUMAN, sp|P54652|HSP72_HUMAN
sp|O75083|WDR1_HUMAN	O75083	WDR1_HUMAN	WDR1	606	false	false	Homo sapiens	WD repeat-containing protein 1	1:Experimental evidence at protein level	1.65	0.3474	0.8768	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|Q6ZN30|BNC2_HUMAN	Q6ZN30	BNC2_HUMAN	BNC2	1099	false	false	Homo sapiens	Zinc finger protein basonuclin-2	1:Experimental evidence at protein level	1.00	0.3473	0.8767	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0C4DH35|HV335_HUMAN	A0A0C4DH35	HV335_HUMAN	IGHV3-35	117	false	false	Homo sapiens	Probable non-functional immunoglobulin heavy variable 3-35	1:Experimental evidence at protein level	9.40	0.3470	0.8765	0.00754716981132	1	1	1	1	1	1	     0	     0	     0	9C(57.0214)		
sp|P20774|MIME_HUMAN	P20774	MIME_HUMAN	OGN	298	false	false	Homo sapiens	Mimecan	1:Experimental evidence at protein level	6.38	0.3440	0.8751	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|Q6EMK4|VASN_HUMAN	Q6EMK4	VASN_HUMAN	VASN	673	false	false	Homo sapiens	Vasorin	1:Experimental evidence at protein level	1.78	0.3283	0.8672	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|Q6UXB8|PI16_HUMAN	Q6UXB8	PI16_HUMAN	PI16	463	false	false	Homo sapiens	Peptidase inhibitor 16	1:Experimental evidence at protein level	2.16	0.3267	0.8664	0.00754716981132	1	1	1	1	1	1	     0	     0	     0			
sp|A0M8Q6|IGLC7_HUMAN	A0M8Q6	IGLC7_HUMAN	IGLC7	106	false	false	Homo sapiens	Immunoglobulin lambda constant 7	1:Experimental evidence at protein level	50.94	0.2289	0.9990	0.00000000000000	3	1	2	4	1	3	     0	     0	     0	5C(57.0214)		
